idx,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,PINCP,RAC1P
4652,40.0,2.0,24.0,2.0,3255.0,15.0,11.0,40.0,2.0,1,0
4653,44.0,1.0,21.0,3.0,3255.0,37.0,0.0,36.0,1.0,1,1
4654,55.0,2.0,19.0,1.0,2000.0,15.0,0.0,40.0,2.0,0,0
4655,70.0,7.0,18.0,1.0,8255.0,15.0,0.0,50.0,1.0,1,0
4656,69.0,7.0,18.0,1.0,5700.0,15.0,1.0,45.0,2.0,1,0
4657,63.0,5.0,16.0,1.0,6440.0,15.0,0.0,40.0,1.0,1,0
4658,62.0,5.0,16.0,1.0,5820.0,15.0,1.0,40.0,2.0,0,0
4659,31.0,5.0,16.0,5.0,6440.0,15.0,2.0,40.0,1.0,0,0
4660,52.0,1.0,20.0,3.0,350.0,15.0,0.0,40.0,2.0,1,0
4661,37.0,5.0,16.0,1.0,5140.0,15.0,1.0,40.0,1.0,0,0
4662,38.0,3.0,21.0,5.0,8965.0,15.0,0.0,56.0,2.0,1,0
4663,65.0,6.0,19.0,2.0,2910.0,301.0,6.0,25.0,2.0,1,1
4664,30.0,5.0,20.0,1.0,9830.0,6.0,1.0,99.0,1.0,0,1
4665,63.0,1.0,19.0,1.0,3850.0,15.0,0.0,40.0,1.0,1,0
4666,62.0,1.0,18.0,1.0,2310.0,15.0,1.0,40.0,2.0,0,0
4667,33.0,5.0,21.0,1.0,9030.0,6.0,1.0,40.0,1.0,1,0
4668,60.0,4.0,20.0,1.0,430.0,15.0,0.0,41.0,1.0,1,0
4669,30.0,2.0,22.0,5.0,726.0,15.0,2.0,50.0,1.0,0,0
4670,67.0,1.0,24.0,1.0,2200.0,128.0,1.0,40.0,2.0,1,1
4671,81.0,1.0,16.0,2.0,4220.0,523.0,0.0,20.0,1.0,0,0
4672,19.0,1.0,16.0,5.0,4720.0,6.0,7.0,35.0,2.0,0,0
4673,31.0,4.0,22.0,1.0,230.0,15.0,0.0,40.0,2.0,0,0
4674,30.0,5.0,21.0,1.0,7340.0,15.0,1.0,45.0,1.0,1,0
4675,56.0,4.0,22.0,2.0,2330.0,15.0,0.0,40.0,2.0,1,0
4676,29.0,5.0,22.0,1.0,9810.0,17.0,0.0,60.0,1.0,1,1
4677,64.0,1.0,20.0,1.0,7010.0,15.0,0.0,40.0,1.0,0,0
4678,59.0,4.0,18.0,1.0,2440.0,15.0,0.0,40.0,2.0,0,0
4679,40.0,4.0,21.0,5.0,2310.0,15.0,2.0,40.0,1.0,0,0
4680,50.0,7.0,21.0,1.0,4210.0,15.0,0.0,50.0,1.0,0,0
4681,51.0,7.0,21.0,1.0,4210.0,15.0,1.0,50.0,2.0,0,0
4682,37.0,3.0,21.0,1.0,630.0,15.0,0.0,40.0,2.0,1,0
4683,37.0,1.0,18.0,1.0,6440.0,15.0,1.0,40.0,1.0,1,0
4684,62.0,1.0,20.0,3.0,3600.0,233.0,0.0,40.0,2.0,0,0
4685,65.0,1.0,14.0,3.0,4220.0,233.0,10.0,35.0,1.0,0,0
4686,64.0,1.0,13.0,1.0,6260.0,233.0,10.0,40.0,1.0,1,0
4687,49.0,1.0,14.0,1.0,4220.0,233.0,10.0,38.0,2.0,0,0
4688,48.0,1.0,20.0,5.0,4720.0,233.0,10.0,40.0,1.0,0,0
4689,89.0,2.0,22.0,1.0,2010.0,39.0,0.0,40.0,1.0,1,1
4690,56.0,1.0,22.0,1.0,3630.0,6.0,1.0,20.0,2.0,0,1
4691,57.0,4.0,21.0,1.0,3600.0,233.0,0.0,40.0,1.0,0,0
4692,52.0,1.0,21.0,1.0,5620.0,233.0,1.0,40.0,2.0,0,0
4693,25.0,3.0,21.0,5.0,630.0,15.0,2.0,60.0,1.0,0,0
4694,54.0,1.0,19.0,3.0,5810.0,15.0,0.0,45.0,2.0,1,1
4695,26.0,7.0,20.0,1.0,850.0,15.0,2.0,35.0,1.0,0,0
4696,26.0,1.0,20.0,1.0,4230.0,53.0,9.0,15.0,2.0,0,1
4697,52.0,1.0,16.0,3.0,9130.0,15.0,13.0,50.0,1.0,1,0
4698,20.0,1.0,16.0,5.0,9620.0,15.0,15.0,40.0,2.0,0,0
4699,34.0,1.0,14.0,5.0,2720.0,15.0,0.0,30.0,1.0,0,1
4700,46.0,1.0,23.0,3.0,4850.0,72.0,0.0,30.0,1.0,1,1
4701,56.0,5.0,20.0,1.0,2340.0,46.0,0.0,40.0,1.0,1,1
4702,52.0,4.0,22.0,1.0,2310.0,15.0,1.0,40.0,2.0,1,0
4703,53.0,1.0,19.0,3.0,9030.0,4.0,0.0,40.0,1.0,0,1
4704,43.0,6.0,19.0,1.0,4610.0,15.0,0.0,24.0,2.0,0,0
4705,22.0,1.0,18.0,5.0,5620.0,15.0,0.0,30.0,1.0,0,0
4706,23.0,1.0,1.0,5.0,4040.0,15.0,13.0,30.0,2.0,0,0
4707,55.0,1.0,19.0,1.0,6200.0,40.0,0.0,50.0,1.0,1,1
4708,40.0,5.0,20.0,1.0,9810.0,21.0,0.0,50.0,2.0,1,1
4709,34.0,7.0,21.0,1.0,220.0,39.0,1.0,60.0,1.0,1,1
4710,17.0,1.0,13.0,5.0,4060.0,15.0,2.0,12.0,2.0,0,1
4711,65.0,1.0,21.0,1.0,4220.0,233.0,0.0,32.0,1.0,1,0
4712,61.0,6.0,13.0,1.0,4760.0,233.0,1.0,48.0,2.0,0,0
4713,44.0,1.0,18.0,5.0,5240.0,233.0,2.0,40.0,2.0,0,0
4714,37.0,1.0,16.0,5.0,7800.0,233.0,2.0,40.0,2.0,0,0
4715,45.0,1.0,20.0,1.0,4250.0,233.0,9.0,40.0,1.0,0,0
4716,76.0,4.0,16.0,1.0,4020.0,15.0,1.0,20.0,2.0,0,0
4717,49.0,4.0,22.0,5.0,2010.0,15.0,2.0,40.0,2.0,0,0
4718,49.0,2.0,19.0,1.0,5700.0,15.0,0.0,25.0,2.0,0,0
4719,49.0,1.0,20.0,1.0,6355.0,15.0,1.0,40.0,1.0,1,0
4720,57.0,1.0,22.0,1.0,1360.0,15.0,1.0,70.0,1.0,1,0
4721,26.0,1.0,18.0,1.0,5520.0,15.0,9.0,40.0,1.0,0,0
4722,28.0,5.0,16.0,1.0,9830.0,48.0,0.0,40.0,1.0,0,0
4723,42.0,5.0,22.0,1.0,9830.0,15.0,0.0,40.0,1.0,1,0
4724,67.0,6.0,21.0,1.0,205.0,39.0,0.0,30.0,1.0,0,1
4725,65.0,6.0,16.0,1.0,2850.0,35.0,1.0,20.0,1.0,0,1
4726,48.0,2.0,19.0,1.0,5000.0,152.0,0.0,40.0,2.0,0,0
4727,21.0,1.0,19.0,5.0,4020.0,15.0,2.0,20.0,1.0,0,0
4728,50.0,1.0,21.0,1.0,136.0,49.0,0.0,50.0,1.0,1,1
4729,60.0,1.0,20.0,1.0,4510.0,209.0,1.0,35.0,1.0,0,0
4730,37.0,5.0,20.0,3.0,5700.0,6.0,0.0,40.0,2.0,1,0
4731,46.0,4.0,19.0,5.0,2160.0,15.0,0.0,50.0,2.0,1,0
4732,47.0,1.0,18.0,5.0,4700.0,15.0,13.0,40.0,1.0,0,0
4733,56.0,2.0,20.0,2.0,2300.0,15.0,0.0,40.0,2.0,0,0
4734,39.0,1.0,16.0,1.0,6320.0,15.0,2.0,50.0,1.0,0,0
4735,22.0,1.0,19.0,5.0,4720.0,15.0,7.0,20.0,2.0,0,0
4736,46.0,1.0,19.0,5.0,2160.0,6.0,0.0,40.0,1.0,1,0
4737,41.0,1.0,21.0,5.0,430.0,6.0,15.0,40.0,1.0,1,1
4738,57.0,5.0,16.0,2.0,9620.0,217.0,0.0,34.0,2.0,0,0
4739,46.0,1.0,16.0,1.0,4250.0,15.0,0.0,40.0,1.0,0,0
4740,39.0,1.0,16.0,1.0,5240.0,15.0,1.0,40.0,2.0,0,0
4741,62.0,1.0,19.0,3.0,4760.0,15.0,0.0,39.0,1.0,0,0
4742,72.0,2.0,21.0,3.0,800.0,48.0,0.0,6.0,1.0,0,1
4743,45.0,1.0,20.0,1.0,3255.0,15.0,0.0,36.0,2.0,1,0
4744,52.0,1.0,16.0,1.0,50.0,110.0,1.0,40.0,1.0,1,0
4745,41.0,4.0,21.0,5.0,2000.0,15.0,0.0,40.0,2.0,1,0
4746,41.0,1.0,21.0,1.0,4220.0,527.0,0.0,40.0,1.0,0,0
4747,44.0,3.0,21.0,1.0,2310.0,15.0,1.0,40.0,2.0,0,0
4748,49.0,4.0,21.0,1.0,5420.0,15.0,0.0,40.0,2.0,1,0
4749,48.0,1.0,20.0,1.0,8610.0,15.0,1.0,40.0,1.0,0,0
4750,21.0,1.0,16.0,5.0,5620.0,15.0,2.0,20.0,1.0,0,0
4751,20.0,4.0,16.0,5.0,5860.0,15.0,2.0,19.0,2.0,0,0
4752,47.0,6.0,22.0,1.0,5800.0,6.0,0.0,40.0,2.0,1,1
4753,49.0,1.0,22.0,1.0,4850.0,36.0,1.0,50.0,1.0,1,1
4754,62.0,4.0,21.0,4.0,2320.0,15.0,0.0,40.0,2.0,1,0
4755,29.0,1.0,16.0,5.0,5240.0,15.0,2.0,20.0,1.0,0,0
4756,31.0,5.0,19.0,5.0,5550.0,233.0,0.0,40.0,1.0,0,0
4757,43.0,1.0,21.0,1.0,5600.0,37.0,0.0,40.0,1.0,1,0
4758,21.0,1.0,19.0,5.0,2825.0,37.0,2.0,20.0,1.0,0,1
4759,53.0,4.0,16.0,1.0,4250.0,15.0,0.0,40.0,1.0,0,0
4760,24.0,4.0,17.0,5.0,4020.0,15.0,2.0,20.0,2.0,0,0
4761,23.0,1.0,16.0,5.0,4110.0,15.0,2.0,25.0,2.0,0,0
4762,24.0,1.0,16.0,1.0,6260.0,15.0,9.0,40.0,1.0,0,1
4763,61.0,4.0,19.0,1.0,2540.0,15.0,1.0,40.0,2.0,0,0
4764,31.0,1.0,20.0,5.0,4760.0,6.0,2.0,25.0,2.0,0,0
4765,46.0,6.0,20.0,1.0,4250.0,15.0,0.0,20.0,2.0,0,0
4766,52.0,1.0,21.0,1.0,10.0,15.0,1.0,60.0,1.0,1,0
4767,51.0,3.0,18.0,2.0,5700.0,26.0,0.0,45.0,2.0,1,0
4768,31.0,4.0,21.0,5.0,2000.0,15.0,2.0,45.0,2.0,0,0
4769,25.0,4.0,21.0,5.0,2000.0,15.0,2.0,30.0,2.0,0,0
4770,20.0,1.0,19.0,1.0,2340.0,15.0,9.0,20.0,1.0,0,0
4771,59.0,5.0,21.0,3.0,3300.0,15.0,0.0,40.0,2.0,1,0
4772,22.0,1.0,16.0,5.0,5620.0,15.0,2.0,40.0,2.0,0,0
4773,21.0,1.0,18.0,5.0,4110.0,42.0,0.0,35.0,2.0,0,1
4774,42.0,1.0,16.0,5.0,9130.0,15.0,0.0,45.0,1.0,1,0
4775,21.0,1.0,17.0,5.0,4720.0,15.0,3.0,25.0,2.0,0,0
4776,39.0,1.0,16.0,5.0,4220.0,15.0,13.0,40.0,2.0,0,0
4777,64.0,4.0,16.0,1.0,6320.0,15.0,0.0,40.0,1.0,0,0
4778,67.0,1.0,16.0,1.0,3645.0,15.0,1.0,40.0,2.0,0,0
4779,44.0,4.0,22.0,5.0,2430.0,15.0,0.0,40.0,2.0,1,0
4780,67.0,5.0,21.0,1.0,2860.0,364.0,1.0,4.0,2.0,0,1
4781,53.0,1.0,16.0,1.0,6320.0,15.0,1.0,40.0,1.0,1,0
4782,35.0,1.0,22.0,5.0,2630.0,210.0,0.0,40.0,1.0,1,0
4783,39.0,1.0,22.0,3.0,4710.0,15.0,0.0,40.0,2.0,1,0
4784,55.0,1.0,16.0,1.0,5400.0,36.0,0.0,37.0,2.0,0,0
4785,64.0,1.0,16.0,1.0,4020.0,36.0,1.0,40.0,1.0,1,0
4786,47.0,1.0,21.0,1.0,350.0,15.0,0.0,40.0,2.0,1,0
4787,48.0,1.0,22.0,1.0,410.0,15.0,1.0,40.0,1.0,1,0
4788,22.0,1.0,16.0,1.0,6355.0,15.0,0.0,40.0,1.0,0,1
4789,18.0,1.0,16.0,5.0,4020.0,15.0,0.0,30.0,2.0,0,1
4790,39.0,1.0,20.0,5.0,4020.0,15.0,0.0,40.0,1.0,1,0
4791,23.0,5.0,16.0,1.0,9830.0,19.0,0.0,90.0,1.0,1,1
4792,42.0,1.0,17.0,1.0,6200.0,15.0,0.0,40.0,1.0,1,0
4793,42.0,4.0,21.0,5.0,1360.0,15.0,2.0,40.0,1.0,1,0
4794,55.0,6.0,21.0,1.0,430.0,15.0,0.0,40.0,1.0,0,0
4795,53.0,1.0,21.0,1.0,735.0,15.0,1.0,60.0,2.0,1,0
4796,72.0,1.0,16.0,3.0,5700.0,15.0,0.0,50.0,2.0,1,0
4797,51.0,2.0,20.0,3.0,100.0,15.0,2.0,60.0,2.0,1,0
4798,68.0,1.0,16.0,2.0,5700.0,15.0,5.0,40.0,2.0,1,0
4799,22.0,1.0,19.0,5.0,4520.0,15.0,7.0,32.0,2.0,0,0
4800,42.0,1.0,16.0,1.0,7340.0,15.0,0.0,40.0,1.0,0,0
4801,39.0,1.0,19.0,1.0,4700.0,15.0,1.0,40.0,2.0,0,0
4802,37.0,6.0,21.0,3.0,9140.0,139.0,0.0,30.0,1.0,0,0
4803,31.0,1.0,21.0,5.0,4700.0,15.0,13.0,44.0,2.0,0,0
4804,60.0,6.0,16.0,1.0,4720.0,15.0,0.0,41.0,2.0,0,0
4805,26.0,4.0,21.0,5.0,2310.0,15.0,0.0,40.0,1.0,1,0
4806,58.0,3.0,21.0,1.0,3820.0,15.0,0.0,40.0,1.0,1,0
4807,44.0,3.0,16.0,5.0,4220.0,15.0,0.0,35.0,1.0,0,1
4808,26.0,5.0,18.0,1.0,9810.0,48.0,0.0,65.0,1.0,1,1
4809,25.0,1.0,18.0,1.0,710.0,48.0,1.0,50.0,2.0,0,0
4810,52.0,4.0,21.0,1.0,3320.0,15.0,0.0,40.0,1.0,1,0
4811,52.0,1.0,21.0,1.0,3300.0,15.0,1.0,40.0,2.0,1,0
4812,54.0,1.0,16.0,1.0,9610.0,233.0,0.0,40.0,1.0,1,0
4813,63.0,1.0,20.0,5.0,430.0,36.0,0.0,55.0,1.0,1,1
4814,58.0,5.0,21.0,1.0,1105.0,15.0,0.0,50.0,2.0,1,0
4815,59.0,5.0,21.0,1.0,9810.0,15.0,1.0,40.0,1.0,1,0
4816,49.0,2.0,22.0,3.0,3255.0,29.0,0.0,36.0,2.0,1,1
4817,24.0,5.0,16.0,5.0,6260.0,15.0,12.0,40.0,1.0,0,0
4818,22.0,1.0,18.0,5.0,5860.0,15.0,12.0,40.0,2.0,0,0
4819,56.0,1.0,16.0,3.0,4700.0,15.0,13.0,50.0,1.0,1,0
4820,21.0,1.0,18.0,5.0,5400.0,15.0,0.0,40.0,2.0,0,0
4821,37.0,5.0,22.0,1.0,9830.0,48.0,0.0,50.0,2.0,1,1
4822,37.0,5.0,16.0,1.0,9830.0,48.0,1.0,50.0,1.0,1,1
4823,76.0,4.0,22.0,1.0,5940.0,36.0,0.0,12.0,1.0,1,1
4824,22.0,5.0,19.0,1.0,3850.0,39.0,0.0,50.0,1.0,0,1
4825,27.0,1.0,20.0,1.0,3645.0,39.0,1.0,40.0,2.0,0,1
4826,31.0,5.0,22.0,1.0,350.0,12.0,0.0,45.0,2.0,1,0
4827,31.0,1.0,16.0,1.0,3420.0,12.0,1.0,40.0,1.0,0,0
4828,62.0,1.0,13.0,1.0,2300.0,233.0,0.0,30.0,2.0,0,0
4829,59.0,1.0,13.0,1.0,6420.0,233.0,1.0,40.0,1.0,0,0
4830,37.0,1.0,23.0,1.0,910.0,233.0,2.0,40.0,1.0,0,0
4831,36.0,1.0,21.0,3.0,8740.0,233.0,2.0,40.0,1.0,0,0
4832,29.0,2.0,21.0,5.0,3255.0,233.0,2.0,36.0,2.0,1,0
4833,21.0,1.0,19.0,5.0,3420.0,233.0,2.0,40.0,2.0,0,0
4834,32.0,6.0,21.0,5.0,205.0,6.0,0.0,40.0,2.0,0,1
4835,35.0,6.0,19.0,5.0,205.0,15.0,13.0,40.0,2.0,0,0
4836,60.0,2.0,19.0,3.0,8300.0,15.0,0.0,40.0,2.0,0,0
4837,40.0,1.0,19.0,5.0,4700.0,15.0,2.0,50.0,1.0,0,0
4838,65.0,1.0,19.0,1.0,9140.0,15.0,0.0,65.0,1.0,0,0
4839,68.0,5.0,21.0,1.0,5860.0,15.0,1.0,40.0,2.0,1,0
4840,66.0,6.0,17.0,1.0,4700.0,15.0,0.0,30.0,1.0,0,0
4841,47.0,6.0,19.0,5.0,7630.0,15.0,2.0,30.0,1.0,0,0
4842,41.0,1.0,20.0,1.0,5240.0,15.0,0.0,40.0,1.0,0,0
4843,31.0,1.0,21.0,5.0,5240.0,15.0,5.0,40.0,1.0,1,0
4844,52.0,1.0,23.0,1.0,2100.0,215.0,0.0,50.0,2.0,1,0
4845,54.0,4.0,23.0,1.0,2100.0,15.0,1.0,50.0,1.0,1,1
4846,43.0,7.0,16.0,1.0,10.0,19.0,0.0,70.0,2.0,1,1
4847,58.0,1.0,16.0,1.0,10.0,6.0,1.0,80.0,1.0,1,0
4848,19.0,1.0,19.0,5.0,4110.0,6.0,0.0,30.0,2.0,0,1
4849,21.0,1.0,19.0,5.0,4110.0,36.0,12.0,32.0,1.0,0,1
4850,42.0,5.0,20.0,1.0,3930.0,15.0,15.0,60.0,1.0,0,0
4851,41.0,1.0,17.0,1.0,310.0,233.0,15.0,20.0,2.0,0,0
4852,18.0,1.0,15.0,5.0,4720.0,15.0,15.0,20.0,2.0,0,0
4853,41.0,3.0,21.0,2.0,5220.0,66.0,2.0,40.0,2.0,0,0
4854,39.0,1.0,20.0,5.0,20.0,66.0,2.0,68.0,1.0,1,0
4855,63.0,1.0,16.0,1.0,6050.0,233.0,10.0,40.0,1.0,0,0
4856,61.0,1.0,18.0,1.0,6050.0,233.0,10.0,40.0,2.0,0,0
4857,67.0,6.0,24.0,1.0,8550.0,17.0,0.0,15.0,1.0,1,1
4858,68.0,1.0,23.0,1.0,3060.0,207.0,1.0,50.0,2.0,1,1
4859,43.0,5.0,20.0,5.0,8740.0,34.0,0.0,52.0,1.0,0,1
4860,69.0,1.0,21.0,1.0,850.0,15.0,0.0,40.0,1.0,1,0
4861,68.0,4.0,19.0,1.0,3840.0,15.0,1.0,40.0,2.0,1,0
4862,74.0,3.0,21.0,1.0,2310.0,233.0,0.0,30.0,2.0,0,0
4863,33.0,1.0,21.0,1.0,2860.0,15.0,2.0,50.0,2.0,1,0
4864,34.0,1.0,21.0,1.0,110.0,301.0,9.0,47.0,1.0,1,1
4865,34.0,1.0,21.0,1.0,3255.0,15.0,0.0,60.0,2.0,1,0
4866,40.0,1.0,19.0,1.0,20.0,15.0,1.0,50.0,1.0,1,0
4867,42.0,1.0,19.0,5.0,4030.0,15.0,2.0,40.0,1.0,0,0
4868,67.0,6.0,16.0,1.0,9140.0,215.0,0.0,25.0,1.0,0,0
4869,67.0,1.0,15.0,1.0,4760.0,215.0,1.0,20.0,2.0,0,0
4870,32.0,4.0,21.0,1.0,2340.0,15.0,2.0,35.0,1.0,0,0
4871,30.0,4.0,21.0,1.0,2310.0,240.0,9.0,35.0,1.0,0,0
4872,43.0,1.0,20.0,4.0,5400.0,15.0,0.0,19.0,2.0,0,0
4873,44.0,1.0,20.0,5.0,5860.0,15.0,2.0,40.0,2.0,0,1
4874,23.0,1.0,21.0,5.0,4540.0,20.0,15.0,50.0,2.0,0,1
4875,22.0,2.0,21.0,5.0,430.0,4.0,15.0,45.0,2.0,0,1
4876,22.0,2.0,21.0,5.0,1610.0,17.0,15.0,45.0,2.0,0,1
4877,46.0,5.0,20.0,3.0,3255.0,1.0,0.0,40.0,2.0,1,1
4878,52.0,3.0,20.0,1.0,5000.0,15.0,0.0,40.0,1.0,0,0
4879,52.0,4.0,16.0,1.0,4020.0,15.0,1.0,40.0,2.0,0,0
4880,37.0,5.0,16.0,5.0,3945.0,19.0,0.0,40.0,2.0,0,0
4881,67.0,1.0,19.0,3.0,4040.0,27.0,6.0,12.0,2.0,0,1
4882,40.0,2.0,21.0,5.0,230.0,53.0,13.0,50.0,1.0,1,0
4883,63.0,4.0,22.0,4.0,2200.0,6.0,0.0,40.0,2.0,0,1
4884,47.0,5.0,23.0,1.0,3010.0,27.0,0.0,55.0,1.0,1,1
4885,47.0,1.0,17.0,5.0,9620.0,15.0,0.0,40.0,2.0,0,0
4886,28.0,1.0,17.0,5.0,9620.0,15.0,2.0,40.0,2.0,0,0
4887,33.0,5.0,20.0,5.0,9420.0,15.0,0.0,40.0,1.0,0,0
4888,41.0,1.0,21.0,5.0,2630.0,15.0,5.0,40.0,1.0,0,0
4889,29.0,1.0,21.0,5.0,3300.0,15.0,5.0,24.0,1.0,0,0
4890,68.0,1.0,16.0,1.0,7800.0,233.0,6.0,40.0,1.0,0,0
4891,62.0,1.0,20.0,1.0,5860.0,233.0,6.0,40.0,2.0,0,0
4892,51.0,1.0,20.0,5.0,9130.0,233.0,10.0,40.0,1.0,0,0
4893,48.0,1.0,21.0,5.0,5400.0,233.0,10.0,40.0,2.0,0,0
4894,27.0,1.0,21.0,1.0,5700.0,6.0,0.0,25.0,2.0,0,1
4895,28.0,5.0,18.0,1.0,1007.0,316.0,1.0,40.0,1.0,1,0
4896,89.0,7.0,20.0,2.0,4830.0,15.0,0.0,20.0,2.0,1,0
4897,35.0,5.0,21.0,5.0,100.0,35.0,0.0,40.0,1.0,1,1
4898,29.0,7.0,21.0,1.0,2630.0,4.0,0.0,60.0,1.0,1,0
4899,31.0,1.0,18.0,1.0,4520.0,48.0,1.0,60.0,2.0,0,0
4900,58.0,1.0,20.0,3.0,5860.0,215.0,0.0,45.0,2.0,0,0
4901,20.0,1.0,19.0,5.0,4760.0,215.0,2.0,15.0,2.0,0,0
4902,32.0,5.0,19.0,1.0,9830.0,26.0,11.0,40.0,1.0,0,1
4903,52.0,5.0,22.0,1.0,700.0,55.0,0.0,40.0,1.0,1,1
4904,48.0,4.0,21.0,1.0,2540.0,55.0,1.0,40.0,2.0,0,1
4905,40.0,5.0,16.0,1.0,9800.0,23.0,0.0,65.0,1.0,1,0
4906,36.0,1.0,19.0,1.0,8300.0,23.0,1.0,16.0,2.0,0,1
4907,54.0,1.0,21.0,1.0,20.0,19.0,0.0,45.0,1.0,1,1
4908,46.0,4.0,20.0,1.0,2540.0,15.0,1.0,40.0,2.0,0,0
4909,46.0,1.0,20.0,2.0,5860.0,15.0,0.0,45.0,2.0,0,0
4910,51.0,4.0,21.0,1.0,2330.0,6.0,0.0,40.0,2.0,1,1
4911,55.0,4.0,20.0,1.0,4220.0,53.0,1.0,40.0,1.0,1,0
4912,58.0,1.0,18.0,1.0,5410.0,24.0,0.0,40.0,1.0,1,1
4913,59.0,1.0,21.0,1.0,520.0,39.0,1.0,20.0,2.0,0,1
4914,73.0,1.0,20.0,3.0,8255.0,6.0,0.0,20.0,1.0,1,0
4915,57.0,4.0,17.0,1.0,4200.0,15.0,0.0,40.0,2.0,0,0
4916,57.0,3.0,1.0,1.0,6050.0,15.0,1.0,40.0,1.0,0,0
4917,39.0,1.0,16.0,5.0,5410.0,15.0,2.0,40.0,2.0,0,0
4918,30.0,2.0,16.0,1.0,5400.0,15.0,2.0,40.0,2.0,0,0
4919,18.0,1.0,16.0,5.0,4600.0,15.0,7.0,40.0,2.0,0,0
4920,44.0,1.0,17.0,1.0,6320.0,15.0,9.0,40.0,1.0,1,0
4921,37.0,1.0,16.0,1.0,6360.0,15.0,9.0,40.0,1.0,0,0
4922,64.0,1.0,22.0,1.0,205.0,46.0,0.0,40.0,1.0,1,1
4923,61.0,3.0,21.0,5.0,4250.0,15.0,0.0,40.0,1.0,0,0
4924,60.0,1.0,20.0,5.0,4850.0,15.0,5.0,60.0,1.0,1,0
4925,45.0,1.0,16.0,5.0,5120.0,15.0,2.0,40.0,1.0,0,0
4926,43.0,1.0,20.0,5.0,2630.0,15.0,2.0,48.0,1.0,1,0
4927,34.0,4.0,21.0,5.0,2720.0,17.0,0.0,60.0,1.0,1,1
4928,26.0,1.0,20.0,5.0,4965.0,48.0,12.0,50.0,1.0,1,1
4929,56.0,1.0,19.0,1.0,800.0,15.0,0.0,40.0,2.0,1,0
4930,68.0,7.0,19.0,1.0,10.0,15.0,1.0,50.0,1.0,1,0
4931,27.0,5.0,19.0,1.0,7020.0,6.0,1.0,45.0,1.0,0,0
4932,62.0,1.0,20.0,1.0,4020.0,15.0,0.0,12.0,1.0,0,0
4933,44.0,4.0,20.0,1.0,5220.0,15.0,0.0,40.0,2.0,0,0
4934,46.0,1.0,20.0,1.0,5240.0,15.0,1.0,40.0,1.0,0,0
4935,20.0,1.0,18.0,5.0,4720.0,15.0,2.0,36.0,2.0,0,0
4936,30.0,1.0,17.0,3.0,4720.0,233.0,0.0,40.0,2.0,0,0
4937,54.0,1.0,9.0,1.0,7840.0,233.0,6.0,32.0,2.0,0,0
4938,67.0,1.0,20.0,5.0,9120.0,15.0,0.0,40.0,2.0,0,1
4939,59.0,5.0,21.0,5.0,9040.0,15.0,0.0,40.0,1.0,1,0
4940,26.0,1.0,19.0,5.0,5520.0,15.0,0.0,50.0,1.0,0,0
4941,26.0,1.0,15.0,5.0,5240.0,6.0,15.0,25.0,2.0,0,0
4942,46.0,1.0,18.0,1.0,4060.0,233.0,0.0,30.0,2.0,0,0
4943,51.0,1.0,15.0,1.0,4250.0,233.0,1.0,40.0,1.0,0,0
4944,25.0,1.0,20.0,5.0,7200.0,15.0,2.0,40.0,1.0,0,0
4945,34.0,1.0,19.0,1.0,2860.0,48.0,0.0,48.0,1.0,0,1
4946,29.0,1.0,21.0,1.0,5300.0,215.0,1.0,50.0,2.0,1,0
4947,65.0,1.0,21.0,1.0,9030.0,215.0,1.0,20.0,1.0,1,0
4948,48.0,1.0,16.0,3.0,4810.0,15.0,0.0,40.0,2.0,0,0
4949,48.0,1.0,16.0,1.0,5240.0,15.0,0.0,40.0,1.0,0,0
4950,22.0,1.0,19.0,5.0,4720.0,15.0,2.0,40.0,1.0,0,0
4951,35.0,1.0,16.0,5.0,6320.0,15.0,0.0,58.0,1.0,1,0
4952,66.0,1.0,21.0,1.0,1360.0,15.0,0.0,40.0,1.0,1,0
4953,33.0,1.0,21.0,5.0,3640.0,15.0,2.0,40.0,2.0,0,0
4954,42.0,1.0,21.0,1.0,4965.0,6.0,0.0,45.0,1.0,1,1
4955,44.0,4.0,16.0,5.0,3800.0,15.0,0.0,40.0,1.0,0,0
4956,61.0,1.0,16.0,1.0,4120.0,247.0,1.0,40.0,2.0,1,0
4957,29.0,1.0,19.0,5.0,4120.0,41.0,0.0,25.0,2.0,0,0
4958,66.0,4.0,22.0,5.0,5940.0,15.0,0.0,40.0,2.0,0,0
4959,65.0,4.0,24.0,5.0,2200.0,6.0,13.0,40.0,1.0,1,1
4960,37.0,4.0,24.0,1.0,2200.0,42.0,0.0,45.0,1.0,1,1
4961,39.0,4.0,22.0,1.0,120.0,22.0,1.0,24.0,2.0,0,1
4962,40.0,1.0,21.0,5.0,220.0,215.0,0.0,40.0,1.0,1,0
4963,35.0,1.0,21.0,3.0,6360.0,15.0,0.0,40.0,1.0,0,0
4964,37.0,7.0,16.0,1.0,4220.0,15.0,0.0,40.0,1.0,1,0
4965,37.0,1.0,16.0,1.0,4700.0,15.0,1.0,40.0,2.0,0,0
4966,48.0,2.0,19.0,3.0,3600.0,15.0,0.0,55.0,1.0,1,0
4967,42.0,1.0,22.0,1.0,2000.0,41.0,0.0,40.0,2.0,0,1
4968,49.0,1.0,21.0,1.0,9130.0,15.0,1.0,50.0,1.0,1,0
